Liniennummer;Referenzhaltestelle Name;Referenzhaltestelle Nummer;Referenzhaltestelle Globale ID;Referenzhaltestelle Gemeinde;Referenzhaltestelle Gemeinde AGS;Referenzhaltestelle X-Koord.;Referenzhaltestelle Y-Koord.
100;Ackendorf (Gardelegen), B71;171;de:15081:171;Gardelegen;15081135;11,369369;52,542263
100;Altmark-Kaserne (Letzlingen);22829;de:15081:22829;Gardelegen;15081135;11,529234;52,441345
100;Berge (Altmarkkreis Salzwedel), B71;634;de:15081:634;Gardelegen;15081135;11,361997;52,552474
100;Born, B71;229;de:15083:229;Westheide;15083557;11,465112;52,378237
100;Brüchau, B71;635;de:15081:635;Kalbe (Milde);15081240;11,266082;52,686678
100;Cheinitz, B71;172;de:15081:172;Kalbe (Milde);15081240;11,254689;52,702915
100;Estedt, B71;469;de:15081:469;Gardelegen;15081135;11,357351;52,576575
100;Gardelegen, Bahnhof (Bus);343;de:15081:343;Gardelegen;15081135;11,404565;52,518679
100;Gardelegen, Hansecenter;23129;de:15081:23129;Gardelegen;15081135;11,400948;52,516201
100;Gardelegen, Sandstr.;579;de:15081:579;Gardelegen;15081135;11,390183;52,526232
100;Gardelegen, Volkshaus;553;de:15081:553;Gardelegen;15081135;11,383659;52,526336
100;Groß Engersen, B71;429;de:15081:429;Kalbe (Milde);15081240;11,319741;52,615351
100;Groß Engersen, Ort;552;de:15081:552;Kalbe (Milde);15081240;11,341891;52,620338
100;Haldensleben, Gerikestr.;1542;de:15083:1542;Haldensleben;15083270;11,424678;52,279612
100;Haldensleben, ZOB;1555;de:15083:1555;Haldensleben;15083270;11,407558;52,284969
100;Kakerbeck, Mitte;381;de:15081:381;Kalbe (Milde);15081240;11,279685;52,666122
100;Kakerbeck, Neue Mühle;23203;de:15081:23203;Kalbe (Milde);15081240;11,270577;52,659599
100;Kakerbeck, Nord;198;de:15081:198;Kalbe (Milde);15081240;11,276628;52,671906
100;Kakerbeck, Süd;7557;de:15081:7557;Kalbe (Milde);15081240;11,283377;52,660113
100;Kalbe (Milde), Bahnhofstr.;23196;de:15081:23196;Kalbe (Milde);15081240;11,389282;52,656573
100;Kalbe (Milde), Gardelegener Tor;182;de:15081:182;Kalbe (Milde);15081240;11,387796;52,648131
100;Kalbe (Milde), Petersberg;594;de:15081:594;Kalbe (Milde);15081240;11,377799;52,656719
100;Kalbe (Milde), Schule;537;de:15081:537;Kalbe (Milde);15081240;11,388149;52,653514
100;Kalbe (Milde), ZOB;578;de:15081:578;Kalbe (Milde);15081240;11,390789;52,659645
100;Klötze, Str. der Jugend;523;de:15081:523;Klötze;15081280;11,175740;52,627401
100;Klötze, ZOB;481;de:15081:481;Klötze;15081280;11,159395;52,628228
100;Laatzke (Berge), B71;669;de:15081:669;Gardelegen;15081135;11,361322;52,563191
100;Letzlingen, Ort;335;de:15081:335;Gardelegen;15081135;11,485594;52,445404
100;Magdeburg, IKEA;7498;de:15003:7498;Magdeburg;15003000;11,614728;52,166242
100;Magdeburg, ZOB;2985;de:15003:2985;Magdeburg;15003000;11,624352;52,131311
100;Mahlsdorf, B71;623;de:15081:623;Salzwedel;15081455;11,232593;52,793527
100;Quadendambeck (Winterfeld), B71;214;de:15081:214;Apenburg-Winterfeld;15081026;11,236852;52,767150
100;Sallenthin (Kalbe), Gehöft;15764;de:15081:15764;Kalbe (Milde);15081240;11,239530;52,756272
100;Sallenthin/Baars, B71;581;de:15081:581;Kalbe (Milde);15081240;11,240022;52,754006
100;Salzwedel, Bahnhofstr.;22891;de:15081:22891;Salzwedel;15081455;11,156294;52,858348
100;Salzwedel, Dreiländereck;617;de:15081:617;Salzwedel;15081455;11,142372;52,854180
100;Salzwedel, Ecke Brewitzstr.;199;de:15081:199;Salzwedel;15081455;11,139530;52,857688
100;Salzwedel, Fuchsberg, B71;461;de:15081:461;Salzwedel;15081455;11,188137;52,831210
100;Salzwedel, Grundschule Lessing;22828;de:15081:22828;Salzwedel;15081455;11,161224;52,855083
100;Salzwedel, Kämmereiteiche;203;de:15081:203;Salzwedel;15081455;11,167072;52,843900
100;Salzwedel, Kaufland;332;de:15081:332;Salzwedel;15081455;11,150339;52,857623
100;Salzwedel, Klosterkamp;186;de:15081:186;Salzwedel;15081455;11,180706;52,835725
100;Salzwedel, Lüneburger Str.;360;de:15081:360;Salzwedel;15081455;11,133657;52,856884
100;Salzwedel, Reitstadion;374;de:15081:374;Salzwedel;15081455;11,130921;52,852499
100;Salzwedel, Schwimmhalle;464;de:15081:464;Salzwedel;15081455;11,152003;52,857801
100;Salzwedel, Sportplatz;230;de:15081:230;Salzwedel;15081455;11,132793;52,852243
100;Salzwedel, Thälmannstr.;419;de:15081:419;Salzwedel;15081455;11,162131;52,851847
100;Salzwedel, Uelzener Str.;306;de:15081:306;Salzwedel;15081455;11,134277;52,858067
100;Salzwedel, ZOB;412;de:15081:412;Salzwedel;15081455;11,161038;52,857860
100;Schwiesau, Gaststätte;437;de:15081:437;Klötze;15081280;11,256093;52,598900
100;Stappenbeck, B71;270;de:15081:270;Salzwedel;15081455;11,217571;52,813424
100;Wedringen, Ort;5991;de:15083:5991;Haldensleben;15083270;11,466015;52,272642
100;Wernstedt, Ort;599;de:15081:599;Kalbe (Milde);15081240;11,340514;52,647574
100;Wiepke, B71;404;de:15081:404;Gardelegen;15081135;11,331023;52,598789
100;Winterfeld, B71;524;de:15081:524;Apenburg-Winterfeld;15081026;11,242742;52,741521
100;Zichtau, Ort;410;de:15081:410;Gardelegen;15081135;11,297201;52,605826
100;Zienau, Bad;311;de:15081:311;Gardelegen;15081135;11,423512;52,514997
131;Dölzig (Schkeuditz), B181/Südstr.;12926;de:14730:12926;Schkeuditz;14730270;12,208681;51,349016
131;Dölzig (Schkeuditz), Feldstr.;11897;de:14730:11897;Schkeuditz;14730270;12,213022;51,354004
131;Dölzig (Schkeuditz), Frankenheimer Str.;11896;de:14730:11896;Schkeuditz;14730270;12,220844;51,351901
131;Dölzig (Schkeuditz), Frankenheimer Str./B181;19955;de:14730:19955;Schkeuditz;14730270;12,221178;51,350309
131;Dölzig (Schkeuditz), Gewerbegebiet;11894;de:14730:11894;Schkeuditz;14730270;12,206012;51,352533
131;Dölzig (Schkeuditz), Holländische Mühle;10994;de:14730:10994;Schkeuditz;14730270;12,206055;51,348827
131;Dölzig (Schkeuditz), Kirche;12847;de:14730:12847;Schkeuditz;14730270;12,207871;51,353444
131;Frankenheim (b. Leipzig), Friedenseiche;11773;de:14729:11773;Markranstädt;14729270;12,236448;51,337983
131;Frankenheim (b. Leipzig), Gewerbegebiet;11774;de:14729:11774;Markranstädt;14729270;12,229631;51,340060
131;Frankenheim (b. Leipzig), Hopfenweg;11766;de:14729:11766;Markranstädt;14729270;12,243072;51,338896
131;Friedensdorf, Abzweig;9698;de:15088:9698;Leuna;15088205;12,060320;51,359374
131;Göhren (Zweimen), Abzweig;9727;de:15088:9727;Leuna;15088205;12,136770;51,352099
131;Günthersdorf (Leuna), IKEA;9744;de:15088:9744;Leuna;15088205;12,180368;51,348207
131;Günthersdorf (Leuna), NOVA Shoppingcenter;10995;de:15088:10995;Leuna;15088205;12,178837;51,345802
131;Günthersdorf (Leuna), Schwarzer Bär;19971;de:15088:19971;Leuna;15088205;12,171791;51,347091
131;Kreypau, Abzweig;9817;de:15088:9817;Leuna;15088205;12,033396;51,357476
131;Leipzig, Angerbrücke/Straßenbahnhof;11072;de:14713:11072;Leipzig;14713000;12,340870;51,337817
131;Leipzig, Hauptbahnhof/Ostseite;10811;de:14713:10811;Leipzig;14713000;12,382387;51,343683
131;Leipzig, Lindenau, Friedhof;11771;de:14713:11771;Leipzig;14713000;12,319152;51,339631
131;Leipzig, Lindenauer Markt;12320;de:14713:12320;Leipzig;14713000;12,334467;51,337217
131;Leipzig, Merseburger/Schomburgkstr.;11772;de:14713:11772;Leipzig;14713000;12,301794;51,342802
131;Leipzig, Queckstr.;30726;de:14713:30726;Leipzig;14713000;12,324596;51,338383
131;Leipzig, Waldplatz;11074;de:14713:11074;Leipzig;14713000;12,357536;51,341935
131;Leipzig, Zur Kaninchenfarm;11769;de:14713:11769;Leipzig;14713000;12,294286;51,343409
131;Lindennaundorf (b. Leipzig), Schmiede;11765;de:14729:11765;Markranstädt;14729270;12,249419;51,335681
131;Luppenau, Abzweig Tragarth;10089;de:15088:10089;Schkopau;15088330;12,052671;51,359034
131;Merseburg, Amtshäuser;10440;de:15088:10440;Merseburg;15088220;12,016126;51,359092
131;Merseburg, Gotthardstr.;9791;de:15088:9791;Merseburg;15088220;11,993389;51,353975
131;Merseburg, Rischmühleninsel;9900;de:15088:9900;Merseburg;15088220;12,002599;51,353838
131;Merseburg, ZOB;10133;de:15088:10133;Merseburg;15088220;11,991200;51,355631
131;Rückmarsdorf (Leipzig), Löwen Center;11767;de:14713:11767;Leipzig;14713000;12,269693;51,345628
131;Rückmarsdorf (Leipzig), Sandberg;11768;de:14713:11768;Leipzig;14713000;12,258398;51,346698
131;Rückmarsdorf (Leipzig), Zum Bahnhof;11770;de:14713:11770;Leipzig;14713000;12,281903;51,344503
131;Wallendorf (Luppe), Anker;10108;de:15088:10108;Schkopau;15088330;12,070578;51,359231
131;Wallendorf (Luppe), Bergschänke;10109;de:15088:10109;Schkopau;15088330;12,085764;51,358040
131;Zöschen, An der B181;10147;de:15088:10147;Leuna;15088205;12,116897;51,356748
131;Zschöchergen, Abzweig (Kötschlitz);10151;de:15088:10151;Leuna;15088205;12,154573;51,346423
190;Glesien (Schkeuditz), Ernst-Thälmann-Str.;12736;de:14730:12736;Schkeuditz;14730270;12,229496;51,441703
190;Glesien (Schkeuditz), Karl-Liebknecht-Str.;22570;de:14730:22570;Schkeuditz;14730270;12,224575;51,443942
190;Gollma (Landsberg), Franz-Salomon-Str.;30705;de:15088:30705;Landsberg;15088195;12,169535;51,516899
190;Landsberg (b. Halle), Bahnhofstr.;30643;de:15088:30643;Landsberg;15088195;12,160931;51,528127
190;Landsberg (b. Halle), Grundschule;22587;de:15088:22587;Landsberg;15088195;12,163825;51,526826
190;Landsberg (b. Halle), Mäc Geiz;30645;de:15088:30645;Landsberg;15088195;12,159714;51,538644
190;Landsberg (b. Halle), Markt;10051;de:15088:10051;Landsberg;15088195;12,159550;51,525045
190;Landsberg (b. Halle), Plattenhardt + Wirth;30646;de:15088:30646;Landsberg;15088195;12,162150;51,535719
190;Landsberg (b. Halle), S-Bahnhof (Bus);5764;de:15088:5764;Landsberg;15088195;12,166266;51,532299
190;Landsberg (b. Halle), S-Bahnhof Süd (Bus);30709;de:15088:30709;Landsberg;15088195;12,171151;51,504284
190;Landsberg (b. Halle), Schule;10055;de:15088:10055;Landsberg;15088195;12,169226;51,525736
190;Leipzig, Möckernscher Markt;11395;de:14713:11395;Leipzig;14713000;12,338259;51,369614
190;Leipzig, S-Bahnhof Slevogtstr. (Bus);20158;de:14713:20158;Leipzig;14713000;12,343003;51,372639
190;Leipzig, Sternsiedlung Nord;11324;de:14713:11324;Leipzig;14713000;12,345202;51,375189
190;Lohnsdorf, Parkstr.;10105;de:15088:10105;Landsberg;15088195;12,172536;51,499959
190;Lohnsdorf, Sportzentrum;30711;de:15088:30711;Landsberg;15088195;12,170728;51,496744
190;Radefeld (Schkeuditz), Friedhof;10943;de:14730:10943;Schkeuditz;14730270;12,297416;51,423886
190;Radefeld (Schkeuditz), Gartenstr.;31087;de:14730:31087;Schkeuditz;14730270;12,291958;51,424617
190;Radefeld (Schkeuditz), Kölner Str.;11175;de:14730:11175;Schkeuditz;14730270;12,306782;51,417957
190;Radefeld (Schkeuditz), Milanstr.;10945;de:14730:10945;Schkeuditz;14730270;12,304061;51,420309
190;Sietzsch, Emsdorf;31175;de:15088:31175;Landsberg;15088195;12,169722;51,488795
190;Sietzsch, Hallesche Str.;30714;de:15088:30714;Landsberg;15088195;12,179636;51,489597
190;Sietzsch, Mittelstr.;9570;de:15088:9570;Landsberg;15088195;12,173519;51,488199
190;Sietzsch, Porta Logistik;3706;de:15088:3706;Landsberg;15088195;12,190091;51,491642
190;Sietzsch, Westring;30172;de:15088:30172;Landsberg;15088195;12,183223;51,490435
190;Wiedemar, Hans-Grade-Str.;30852;de:14730:30852;Wiedemar;14730340;12,211264;51,466859
190;Wiedemar, Hauptstr.;13101;de:14730:13101;Wiedemar;14730340;12,205543;51,465954
190;Wiedemar, Junkersstr.;11225;de:14730:11225;Wiedemar;14730340;12,205988;51,471885
190;Wiedemar, Montgolfierstr.;30851;de:14730:30851;Wiedemar;14730340;12,210749;51,469372
190;Wiesenena (Wiedemar), An der Hauptstr.;13097;de:14730:13097;Wiedemar;14730340;12,184805;51,451981
210;Aspenstedt, Auf der Buche;2028;de:15085:2028;Halberstadt;15085135;10,947956;51,933489
210;Athenstedt, Busbahnhof;6692;de:15085:6692;Halberstadt;15085135;10,908352;51,937059
210;Athenstedt, Hauptstr.;5409;de:15085:5409;Halberstadt;15085135;10,911279;51,937488
210;Berßel, Wasserlebener Str.;5413;de:15085:5413;Osterwieck;15085230;10,759682;51,953624
210;Dardesheim, Alter Bahnhof;5417;de:15085:5417;Osterwieck;15085230;10,821018;51,976672
210;Dardesheim, Busbahnhof;20241;de:15085:20241;Osterwieck;15085230;10,835565;51,976491
210;Dardesheim, B79;5442;de:15085:5442;Osterwieck;15085230;10,857241;51,967432
210;Dardesheim, Gaststätte Adler;5398;de:15085:5398;Osterwieck;15085230;10,840146;51,974972
210;Deersheim, Berßeler Str.;13133;de:15085:13133;Osterwieck;15085230;10,773222;51,966795
210;Deersheim, Brüterei;5383;de:15085:5383;Osterwieck;15085230;10,794016;51,979900
210;Deersheim, Busbahnhof;5382;de:15085:5382;Osterwieck;15085230;10,779757;51,985168
210;Halberstadt, Braunschweiger Str.;17672;de:15085:17672;Halberstadt;15085135;11,025482;51,900377
210;Halberstadt, Hauptbahnhof (Tram/Bus);5426;de:15085:5426;Halberstadt;15085135;11,073757;51,898574
210;Halberstadt, Kosakengrab;5432;de:15085:5432;Halberstadt;15085135;11,008768;51,908439
210;Halberstadt, Sternstr.;5250;de:15085:5250;Halberstadt;15085135;11,035155;51,895140
210;Halberstadt, Walther-Rathenau-Str.;5428;de:15085:5428;Halberstadt;15085135;11,052797;51,892353
210;Halberstadt, Wassergrundweg;5401;de:15085:5401;Halberstadt;15085135;11,018186;51,903262
210;Lüttgenrode, Dorfstr.;5328;de:15085:5328;Osterwieck;15085230;10,659565;51,970080
210;Osterwieck, Am Ziegeleiweg;5335;de:15085:5335;Osterwieck;15085230;10,712308;51,964470
210;Osterwieck, An der Zuckerfabrik;7212;de:15085:7212;Osterwieck;15085230;10,721185;51,968484
210;Osterwieck, Anger;5337;de:15085:5337;Osterwieck;15085230;10,704273;51,970915
210;Osterwieck, Busbahnhof;5334;de:15085:5334;Osterwieck;15085230;10,715760;51,969517
210;Osterwieck, Sacktor;5340;de:15085:5340;Osterwieck;15085230;10,706600;51,968185
210;Schauen, Berßeler Str.;5302;de:15085:5302;Osterwieck;15085230;10,716399;51,947009
210;Sonnenburg (Zilly), Abzweig B79;5333;de:15085:5333;Osterwieck;15085230;10,881476;51,951245
210;Sonnenburg (Zilly), Ortsmitte;5332;de:15085:5332;Osterwieck;15085230;10,879566;51,945235
210;Stötterlingen, Dorfkirche;5310;de:15085:5310;Osterwieck;15085230;10,671588;51,977559
210;Ströbeck, Hauptstr.;17676;de:15085:17676;Halberstadt;15085135;10,943056;51,915988
210;Suderode, Dorfstr.;5351;de:15085:5351;Osterwieck;15085230;10,620153;51,974800
210;Vienenburg, Bahnhof (Bus);17677;de:03153:5838;Goslar;03153017;10,562402;51,954683
210;Vienenburg, Rathaus;5286;de:03153:5843;Goslar;03153017;10,562188;51,953553
210;Wiedelah, Ortsmitte;22862;de:03153:5866;Goslar;03153017;10,583166;51,960616
210;Wülperode, Schulstr.;3835;de:15085:3835;Osterwieck;15085230;10,597997;51,980792
210;Wülperode, Zum Dören;5274;de:15085:5274;Osterwieck;15085230;10,601448;51,981248
210;Zilly, Apotheke;5322;de:15085:5322;Osterwieck;15085230;10,824071;51,945785
210;Zilly, Aumühle;5324;de:15085:5324;Osterwieck;15085230;10,826814;51,957086
230;Benzingerode (Wernigerode), Am Austberg;15565;de:15085:15565;Wernigerode;15085370;10,857984;51,835098
230;Benzingerode (Wernigerode), Kirche;1473;de:15085:1473;Wernigerode;15085370;10,865940;51,834163
230;Blankenburg (Harz), Bahnhof (Bus);1469;de:15085:1469;Blankenburg (Harz);15085055;10,960520;51,795661
230;Blankenburg (Harz), Beiersdamm;1461;de:15085:1461;Blankenburg (Harz);15085055;10,924810;51,806104
230;Blankenburg (Harz), Friedensstr.;1481;de:15085:1481;Blankenburg (Harz);15085055;10,952404;51,796039
230;Blankenburg (Harz), Gartenhöhe;1480;de:15085:1480;Blankenburg (Harz);15085055;10,944900;51,796514
230;Blankenburg (Harz), Harzer Werke;1479;de:15085:1479;Blankenburg (Harz);15085055;10,939795;51,798136
230;Blankenburg (Harz), Helsunger Str.;1433;de:15085:1433;Blankenburg (Harz);15085055;10,967235;51,790057
230;Blankenburg (Harz), Herzogstr.;17385;de:15085:17385;Blankenburg (Harz);15085055;10,959498;51,790815
230;Blankenburg (Harz), Oesigsiedlung;1478;de:15085:1478;Blankenburg (Harz);15085055;10,929920;51,803530
230;Blankenburg (Harz), Regenstein/B81;1476;de:15085:1476;Blankenburg (Harz);15085055;10,944822;51,805468
230;Blankenburg (Harz), Westend;1449;de:15085:1449;Blankenburg (Harz);15085055;10,943804;51,796973
230;Blankenburg (Harz), Westerhäuser Str.;26531;de:15085:26531;Blankenburg (Harz);15085055;10,969118;51,792371
230;Gehren (Blankenburg), B27;1459;de:15085:1459;Blankenburg (Harz);15085055;10,985193;51,795643
230;Heimburg, Pfeifenkrug;1475;de:15085:1475;Blankenburg (Harz);15085055;10,932975;51,822725
230;Heimburg, Wilhelm-Pieck-Str.;1474;de:15085:1474;Blankenburg (Harz);15085055;10,911730;51,824232
230;Quedlinburg, Bahnhof (Bus);5627;de:15085:5627;Quedlinburg;15085235;11,150935;51,784932
230;Quedlinburg, Bahnhofspark;15590;de:15085:15590;Quedlinburg;15085235;11,150778;51,785897
230;Quedlinburg, Bildungshaus;5615;de:15085:5615;Quedlinburg;15085235;11,145752;51,787499
230;Quedlinburg, Bodelandhalle;5563;de:15085:5563;Quedlinburg;15085235;11,149198;51,782546
230;Quedlinburg, Kaiser-Otto-Str.;5620;de:15085:5620;Quedlinburg;15085235;11,136361;51,784757
230;Quedlinburg, Neuer Weg;5614;de:15085:5614;Quedlinburg;15085235;11,143045;51,787269
230;Quedlinburg, Post;5617;de:15085:5617;Quedlinburg;15085235;11,146729;51,787004
230;Quedlinburg, Siedlung;5622;de:15085:5622;Quedlinburg;15085235;11,113982;51,794969
230;Quedlinburg, Wasserwerk;5619;de:15085:5619;Quedlinburg;15085235;11,140598;51,783943
230;Quedlinburg, Westerhäuser Str.;5621;de:15085:5621;Quedlinburg;15085235;11,133603;51,790201
230;Quedlinburg, Zum Kleiweg;3407;de:15085:3407;Quedlinburg;15085235;11,123260;51,793436
230;Quedlinburg, Zur Bruchmühle;6292;de:15085:6292;Quedlinburg;15085235;11,096900;51,798943
230;Wernigerode, Hauptbahnhof (Bus);19675;de:15085:19675;Wernigerode;15085370;10,789936;51,840235
230;Wernigerode, Hinzingeröder Str.;1393;de:15085:1393;Wernigerode;15085370;10,805641;51,839617
230;Wernigerode, Horstberg;1887;de:15085:1887;Wernigerode;15085370;10,813587;51,839459
230;Wernigerode, Im Bodengarten;1472;de:15085:1472;Wernigerode;15085370;10,823256;51,839237
230;Wernigerode, Rimker Tor;1886;de:15085:1886;Wernigerode;15085370;10,792980;51,837222
230;Wernigerode, Wolfsholz;1451;de:15085:1451;Wernigerode;15085370;10,842497;51,838155
230;Westerhausen, Deutsches Haus;5604;de:15085:5604;Thale;15085330;11,050529;51,805182
230;Westerhausen, Eselstall;5613;de:15085:5613;Thale;15085330;11,068076;51,803004
230;Westerhausen, Schäfereiplatz;4992;de:15085:4992;Thale;15085330;11,060896;51,806447
240;Aschersleben, Breite Str.;2765;de:15089:2765;Aschersleben;15089015;11,457868;51,753839
240;Aschersleben, Busbahnhof;2767;de:15089:2767;Aschersleben;15089015;11,463438;51,757971
240;Aschersleben, Johannispromenade;2728;de:15089:2728;Aschersleben;15089015;11,459953;51,757023
240;Aschersleben, Johannistorturm;22390;de:15089:22390;Aschersleben;15089015;11,458099;51,757304
240;Aschersleben, Kreishaus;2731;de:15089:2731;Aschersleben;15089015;11,432023;51,754836
240;Aschersleben, Magdeburger Str.;2736;de:15089:2736;Aschersleben;15089015;11,450955;51,759117
240;Aschersleben, Tie;22392;de:15089:22392;Aschersleben;15089015;11,455291;51,756014
240;Aschersleben, Vor dem Hohen Tor;2740;de:15089:2740;Aschersleben;15089015;11,452794;51,757505
240;Aschersleben, Zollberg;2726;de:15089:2726;Aschersleben;15089015;11,443391;51,757746
240;Bad Suderode, Bahnhof (Bus);5565;de:15085:5565;Quedlinburg;15085235;11,125801;51,731877
240;Ballenstedt, Alter Westbahnhof;5574;de:15085:5574;Ballenstedt;15085040;11,225478;51,723710
240;Ballenstedt, Ärztehaus;5556;de:15085:5556;Ballenstedt;15085040;11,226354;51,720323
240;Ballenstedt, Felsenkellerweg;22378;de:15085:22378;Ballenstedt;15085040;11,221606;51,722966
240;Ballenstedt, Hoymer Str.;5496;de:15085:5496;Ballenstedt;15085040;11,246392;51,723977
240;Ballenstedt, Klärwerk;5497;de:15085:5497;Ballenstedt;15085040;11,264841;51,733691
240;Ballenstedt, Marienstr.;5573;de:15085:5573;Ballenstedt;15085040;11,239996;51,722257
240;Ballenstedt, Poststr.;10020;de:15085:10020;Ballenstedt;15085040;11,227972;51,722324
240;Ballenstedt, Roseburg;5537;de:15085:5537;Ballenstedt;15085040;11,195385;51,726686
240;Ermsleben, Endorfer Str.;5500;de:15085:5500;Falkenstein/Harz;15085110;11,351947;51,732177
240;Ermsleben, Halberstädter Str.;5481;de:15085:5481;Falkenstein/Harz;15085110;11,342001;51,730506
240;Ermsleben, Konradsburger Str.;2594;de:15085:2594;Falkenstein/Harz;15085110;11,345123;51,728448
240;Ermsleben, Post;5493;de:15085:5493;Falkenstein/Harz;15085110;11,340355;51,732831
240;Ermsleben, Sportplatz;711;de:15085:711;Falkenstein/Harz;15085110;11,342036;51,730046
240;Ermsleben, Ulme;3412;de:15085:3412;Falkenstein/Harz;15085110;11,350485;51,732745
240;Ermsleben, Welbslebener Str.;96315;de:15085:96315;Falkenstein/Harz;15085110;11,348392;51,729506
240;Gernrode (Harz), An der Rose;5547;de:15085:5547;Quedlinburg;15085235;11,134780;51,728873
240;Gernrode (Harz), Bahnhof (Bus);5549;de:15085:5549;Quedlinburg;15085235;11,148975;51,729064
240;Gernrode (Harz), Rathenaustr.;5548;de:15085:5548;Quedlinburg;15085235;11,144406;51,727044
240;Meisdorf, Allee;2386;de:15085:2386;Falkenstein/Harz;15085110;11,289178;51,706772
240;Meisdorf, Alter Bahnhof;2388;de:15085:2388;Falkenstein/Harz;15085110;11,294399;51,724730
240;Meisdorf, Bahnhofstr.;1628;de:15085:1628;Falkenstein/Harz;15085110;11,297517;51,715994
240;Meisdorf, Falkensteiner Weg;2040;de:15085:2040;Falkenstein/Harz;15085110;11,300002;51,707945
240;Meisdorf, Hauptstr.;2389;de:15085:2389;Falkenstein/Harz;15085110;11,293581;51,709141
240;Meisdorf, Liethe;2387;de:15085:2387;Falkenstein/Harz;15085110;11,287350;51,700668
240;Quarmbeck (Quedlinburg) (Bus);5564;de:15085:5564;Quedlinburg;15085235;11,132628;51,758784
240;Quedlinburg, Am Drachenloch;15587;de:15085:15587;Quedlinburg;15085235;11,144687;51,780336
240;Quedlinburg, Bahnhof (Bus);5627;de:15085:5627;Quedlinburg;15085235;11,150935;51,784932
240;Quedlinburg, Bodelandhalle;5563;de:15085:5563;Quedlinburg;15085235;11,149198;51,782546
240;Quedlinburg, Suderöder Chaussee;3652;de:15085:3652;Quedlinburg;15085235;11,139306;51,770735
240;Radisleben, Abzweig;5444;de:15085:5444;Ballenstedt;15085040;11,291196;51,730663
240;Radisleben, Neue Ballenstedter Str.;5498;de:15085:5498;Ballenstedt;15085040;11,292046;51,738018
240;Rieder, Gartenanlage;5661;de:15085:5661;Ballenstedt;15085040;11,175206;51,732392
240;Rieder, Gernröder Str.;20326;de:15085:20326;Ballenstedt;15085040;11,156003;51,732558
240;Rieder, Rathausstr.;5553;de:15085:5553;Ballenstedt;15085040;11,167559;51,733235
250;Benzingerode (Wernigerode), Am Austberg;15565;de:15085:15565;Wernigerode;15085370;10,857984;51,835098
250;Benzingerode (Wernigerode), Kirche;1473;de:15085:1473;Wernigerode;15085370;10,865940;51,834163
250;Blankenburg (Harz), Bahnhof (Bus);1469;de:15085:1469;Blankenburg (Harz);15085055;10,960520;51,795661
250;Blankenburg (Harz), Beiersdamm;1461;de:15085:1461;Blankenburg (Harz);15085055;10,924810;51,806104
250;Blankenburg (Harz), Brombeerberg;16756;de:15085:16756;Blankenburg (Harz);15085055;10,967984;51,782961
250;Blankenburg (Harz), CENTER;1437;de:15085:1437;Blankenburg (Harz);15085055;10,941188;51,806266
250;Blankenburg (Harz), Friedensstr.;1481;de:15085:1481;Blankenburg (Harz);15085055;10,952404;51,796039
250;Blankenburg (Harz), Gartenhöhe;1480;de:15085:1480;Blankenburg (Harz);15085055;10,944900;51,796514
250;Blankenburg (Harz), Harzer Werke;1479;de:15085:1479;Blankenburg (Harz);15085055;10,939795;51,798136
250;Blankenburg (Harz), Herzogstr.;17385;de:15085:17385;Blankenburg (Harz);15085055;10,959498;51,790815
250;Blankenburg (Harz), Karl-Zerbst-Str.;1436;de:15085:1436;Blankenburg (Harz);15085055;10,947676;51,804055
250;Blankenburg (Harz), Michaelstein;1477;de:15085:1477;Blankenburg (Harz);15085055;10,918020;51,806340
250;Blankenburg (Harz), Oesigsiedlung;1478;de:15085:1478;Blankenburg (Harz);15085055;10,929920;51,803530
250;Blankenburg (Harz), Regenstein/B81;1476;de:15085:1476;Blankenburg (Harz);15085055;10,944822;51,805468
250;Blankenburg (Harz), Regensteinschule;1435;de:15085:1435;Blankenburg (Harz);15085055;10,952150;51,801581
250;Blankenburg (Harz), Schlossgärten;1655;de:15085:1655;Blankenburg (Harz);15085055;10,960997;51,787617
250;Blankenburg (Harz), Sportforum;1434;de:15085:1434;Blankenburg (Harz);15085055;10,953282;51,798586
250;Blankenburg (Harz), Unterer Schnappelberg;1650;de:15085:1650;Blankenburg (Harz);15085055;10,958798;51,789380
250;Blankenburg (Harz), Westend;1449;de:15085:1449;Blankenburg (Harz);15085055;10,943804;51,796973
250;Cattenstedt, Hasselfelder Str.;1465;de:15085:1465;Blankenburg (Harz);15085055;10,966606;51,775604
250;Cattenstedt, Wienröder Str.;1280;de:15085:1280;Blankenburg (Harz);15085055;10,969569;51,771770
250;Heimburg, Pfeifenkrug;1475;de:15085:1475;Blankenburg (Harz);15085055;10,932975;51,822725
250;Heimburg, Wilhelm-Pieck-Str.;1474;de:15085:1474;Blankenburg (Harz);15085055;10,911730;51,824232
250;Thale, Brückenstr.;5624;de:15085:5624;Thale;15085330;11,033951;51,754520
250;Thale, Friedhof;15917;de:15085:15917;Thale;15085330;11,032192;51,759854
250;Thale, Hauptbahnhof (Bus);5626;de:15085:5626;Thale;15085330;11,029790;51,745072
250;Thale, Kahlenbergstr.;5623;de:15085:5623;Thale;15085330;11,036248;51,756646
250;Thale, Steinbachstr.;5625;de:15085:5625;Thale;15085330;11,032717;51,748662
250;Timmenrode, Blankenburger Str.;1467;de:15085:1467;Blankenburg (Harz);15085055;10,998287;51,772121
