Abgabenart;Veranlagungsjahr;Beschreibung;Beschreibung1;Beschreibung2;Tarif;Mindestbetrag;Höchstbetrag;Währung;Satzung;vom;ab;bis
Vergnügungssteuer;1991;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;14.03.1991;01.04.1991;14.06.1991
Vergnügungssteuer;1991;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;14.03.1991;01.04.1991;14.06.1991
Vergnügungssteuer;1991;Geldspieler;außerhalb von Spielhallen;Pauschsteuer;60,00;;;DM/Monat;Vergnügungssteuersatzung;14.03.1991;01.04.1991;14.06.1991
Vergnügungssteuer;1991;Geldspieler;in Spielhallen;Pauschsteuer;120,00;;;DM/Monat;Vergnügungssteuersatzung;14.03.1991;01.04.1991;14.06.1991
Vergnügungssteuer;1991;Musikautomaten;;Pauschsteuer;20,00;;;DM/Monat;Vergnügungssteuersatzung;14.03.1991;01.04.1991;14.06.1991
Vergnügungssteuer;1991;Unterhaltungsgeräte;;Pauschsteuer;25,00;;;DM/Monat;Vergnügungssteuersatzung;14.03.1991;01.04.1991;14.06.1991
Vergnügungssteuer;1991;gewaltverherrlichende Geräte;;Pauschsteuer;200,00;;;DM/Monat;Vergnügungssteuersatzung;14.03.1991;01.04.1991;14.06.1991
Vergnügungssteuer;1991;Hunde- und Pferderennen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;14.03.1991;01.04.1991;14.06.1991
Vergnügungssteuer;1991;Hunde- und Pferderennen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;14.03.1991;01.04.1991;14.06.1991
Vergnügungssteuer;1991;Hunde- und Pferderennen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;14.03.1991;01.04.1991;14.06.1991
Vergnügungssteuer;1991;Flugschauen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;14.03.1991;01.04.1991;14.06.1991
Vergnügungssteuer;1991;Flugschauen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;14.03.1991;01.04.1991;14.06.1991
Vergnügungssteuer;1991;Flugschauen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;14.03.1991;01.04.1991;14.06.1991
Vergnügungssteuer;1991;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;14.03.1991;01.04.1991;14.06.1991
Vergnügungssteuer;1991;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;14.03.1991;01.04.1991;14.06.1991
Vergnügungssteuer;1991;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;14.03.1991;01.04.1991;14.06.1991
Vergnügungssteuer;1991;Sonderveranstaltungen ohne bes. kulturellen Unterhaltungswert;;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;14.03.1991;01.04.1991;14.06.1991
Vergnügungssteuer;1991;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Kartensteuer;10,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Roheinnahme;10,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Pauschsteuer;2,00;;;DM/10m²;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Filmveranstaltungen;Filmveranstaltungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Filmveranstaltungen;Filmveranstaltungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Filmveranstaltungen;Filmveranstaltungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Geldspieler;außerhalb von Spielhallen;Pauschsteuer;60,00;;;DM/Monat;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Geldspieler;in Spielhallen;Pauschsteuer;120,00;;;DM/Monat;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Musikautomaten;;Pauschsteuer;20,00;;;DM/Monat;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Unterhaltungsgeräte;;Pauschsteuer;25,00;;;DM/Monat;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;gewaltverherrlichende Geräte;;Pauschsteuer;200,00;;;DM/Monat;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Hunde- und Pferderennen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Hunde- und Pferderennen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Hunde- und Pferderennen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Flugschauen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Flugschauen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Flugschauen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1991;Sonderveranstaltungen ohne bes. kulturellen Unterhaltungswert;;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Kartensteuer;10,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Roheinnahme;10,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Pauschsteuer;2,00;;;DM/10m²;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Filmveranstaltungen;Filmveranstaltungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Filmveranstaltungen;Filmveranstaltungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Filmveranstaltungen;Filmveranstaltungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Geldspieler;außerhalb von Spielhallen;Pauschsteuer;60,00;;;DM/Monat;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Geldspieler;in Spielhallen;Pauschsteuer;120,00;;;DM/Monat;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Musikautomaten;;Pauschsteuer;20,00;;;DM/Monat;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Unterhaltungsgeräte;;Pauschsteuer;25,00;;;DM/Monat;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;gewaltverherrlichende Geräte;;Pauschsteuer;200,00;;;DM/Monat;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Hunde- und Pferderennen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Hunde- und Pferderennen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Hunde- und Pferderennen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Flugschauen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Flugschauen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Flugschauen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Sonderveranstaltungen ohne bes. kulturellen Unterhaltungswert;;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;19.03.1992;15.06.1991;31.07.1992
Vergnügungssteuer;1992;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Kartensteuer;10,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Roheinnahme;10,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Pauschsteuer;2,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Geldspieler;außerhalb von Spielhallen;Pauschsteuer;100,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Geldspieler;in Spielhallen;Pauschsteuer;200,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Musikautomaten;;Pauschsteuer;20,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Unterhaltungsgeräte;;Pauschsteuer;40,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;gewaltverherrlichende Geräte;;Pauschsteuer;400,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Hunde- und Pferderennen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Hunde- und Pferderennen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Hunde- und Pferderennen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Flugschauen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Flugschauen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Flugschauen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1992;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Kartensteuer;10,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Roheinnahme;10,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Pauschsteuer;2,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Ausspielen von Geld- oder Gegenständen;in Spielhallen, Spielclubs u.ä.;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Geldspieler;außerhalb von Spielhallen;Pauschsteuer;100,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Geldspieler;in Spielhallen;Pauschsteuer;200,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Musikautomaten;;Pauschsteuer;20,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Unterhaltungsgeräte;;Pauschsteuer;40,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;gewaltverherrlichende Geräte;;Pauschsteuer;400,00;;;DM/Monat;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Hunde- und Pferderennen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Hunde- und Pferderennen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Hunde- und Pferderennen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Flugschauen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Flugschauen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Flugschauen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1993;Catcher, Ringkampfveranstatlungen;berufliche Vorführungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1994;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Kartensteuer;10,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1994;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1994;Tanz- und karnevalistische Veranstaltungen;Tanz- und karnevalistische Veranstaltungen;Roheinnahme;10,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1994;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1994;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Pauschsteuer;2,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1994;Schönheitstänze, Schaustellung von Personen u.ä.;Schönheitstänze, Schaustellung von Personen u.ä.;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1994;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Kartensteuer;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1994;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Pauschsteuer;1,00;;;DM/10m²;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
Vergnügungssteuer;1994;Filmveranstaltungen mit jugendgefährdendem Inhalt;Filmveranstaltungen;Roheinnahme;20,00;;;Prozent;Vergnügungssteuersatzung;16.07.1992;01.08.1992;30.06.1995
